"Date","Simple Date","Outdoor Temperature (°F)","Wind Speed (mph)","Wind Gust (mph)","Max Daily Gust (mph)","Wind Direction (°)","Hourly Rain (in/hr)","Daily Rain (in)","Weekly Rain (in)","Monthly Rain (in)","Yearly Rain (in)","Relative Pressure (inHg)","Humidity (%)","Ultra-Violet Radiation Index","Solar Radiation (W/m^2)","Absolute Pressure (inHg)"
2024-03-13T08:30:00-07:00,2024-03-13 08:30:00,55.2,0,0,2,228,0,0,0.03,0.61,6.18,30.28,91,0,43.8,29.62
2024-03-13T08:25:00-07:00,2024-03-13 08:25:00,55.2,0,0,2,228,0,0,0.03,0.61,6.18,30.27,91,0,37.9,29.61
2024-03-13T08:20:00-07:00,2024-03-13 08:20:00,55,0,0,2,228,0,0,0.03,0.61,6.18,30.27,92,0,33.1,29.61
2024-03-13T08:15:00-07:00,2024-03-13 08:15:00,54.8,0,0,2,228,0,0,0.03,0.61,6.18,30.27,94,0,30.2,29.61
2024-03-13T08:10:00-07:00,2024-03-13 08:10:00,54.8,0,0,2,228,0,0,0.03,0.61,6.18,30.27,94,0,28.7,29.61
2024-03-13T08:05:00-07:00,2024-03-13 08:05:00,54.5,0,0,2,228,0,0,0.03,0.61,6.18,30.27,95,0,29.1,29.61
2024-03-13T08:00:00-07:00,2024-03-13 08:00:00,54.5,0,0,2,228,0,0,0.03,0.61,6.18,30.27,95,0,24.6,29.61
2024-03-13T07:55:00-07:00,2024-03-13 07:55:00,54.3,0,0,2,228,0,0,0.03,0.61,6.18,30.26,95,0,24.3,29.6
2024-03-13T07:50:00-07:00,2024-03-13 07:50:00,54.3,0,0,2,228,0,0,0.03,0.61,6.18,30.26,95,0,20,29.6
2024-03-13T07:45:00-07:00,2024-03-13 07:45:00,54.1,0,0,2,228,0,0,0.03,0.61,6.18,30.27,95,0,16.7,29.61
2024-03-13T07:40:00-07:00,2024-03-13 07:40:00,54.1,0,0,2,228,0,0,0.03,0.61,6.18,30.27,96,0,16.7,29.61
2024-03-13T07:35:00-07:00,2024-03-13 07:35:00,53.9,0,0,2,228,0,0,0.03,0.61,6.18,30.27,96,0,15.1,29.61
2024-03-13T07:30:00-07:00,2024-03-13 07:30:00,53.7,0,0,2,228,0,0,0.03,0.61,6.18,30.27,96,0,12,29.61
2024-03-13T07:25:00-07:00,2024-03-13 07:25:00,53.7,0,0,2,228,0,0,0.03,0.61,6.18,30.27,96,0,9.4,29.61
2024-03-13T07:20:00-07:00,2024-03-13 07:20:00,53.7,0,0,2,228,0,0,0.03,0.61,6.18,30.26,96,0,6.8,29.6
2024-03-13T07:15:00-07:00,2024-03-13 07:15:00,53.9,0,0,2,228,0,0,0.03,0.61,6.18,30.26,96,0,6.2,29.6
2024-03-13T07:10:00-07:00,2024-03-13 07:10:00,53.9,0,0,2,228,0,0,0.03,0.61,6.18,30.26,96,0,4.1,29.6
2024-03-13T07:05:00-07:00,2024-03-13 07:05:00,53.7,0,0,2,228,0,0,0.03,0.61,6.18,30.27,96,0,2.1,29.61
2024-03-13T07:00:00-07:00,2024-03-13 07:00:00,53.7,0,0,2,228,0,0,0.03,0.61,6.18,30.27,96,0,1.1,29.61
2024-03-13T06:55:00-07:00,2024-03-13 06:55:00,53.7,0,0,2,228,0,0,0.03,0.61,6.18,30.27,96,0,0.6,29.61
2024-03-13T06:50:00-07:00,2024-03-13 06:50:00,53.7,0,0,2,228,0,0,0.03,0.61,6.18,30.27,96,0,0,29.61
2024-03-13T06:45:00-07:00,2024-03-13 06:45:00,53.7,0,0,2,228,0,0,0.03,0.61,6.18,30.27,96,0,0,29.61
2024-03-13T06:40:00-07:00,2024-03-13 06:40:00,53.9,0,0,2,228,0,0,0.03,0.61,6.18,30.26,96,0,0,29.6
2024-03-13T06:35:00-07:00,2024-03-13 06:35:00,53.9,0,0,2,228,0,0,0.03,0.61,6.18,30.27,96,0,0,29.61
2024-03-13T06:30:00-07:00,2024-03-13 06:30:00,53.7,0,0,2,228,0,0,0.03,0.61,6.18,30.27,96,0,0,29.61
2024-03-13T06:25:00-07:00,2024-03-13 06:25:00,53.7,0,0,2,228,0,0,0.03,0.61,6.18,30.26,96,0,0,29.6
2024-03-13T06:20:00-07:00,2024-03-13 06:20:00,53.7,0,0,2,228,0,0,0.03,0.61,6.18,30.25,95,0,0,29.6
2024-03-13T06:15:00-07:00,2024-03-13 06:15:00,53.7,0,0,2,228,0,0,0.03,0.61,6.18,30.26,95,0,0,29.6
2024-03-13T06:10:00-07:00,2024-03-13 06:10:00,53.7,0,0,1.5,228,0,0,0.03,0.61,6.18,30.26,95,0,0,29.6
2024-03-13T06:05:00-07:00,2024-03-13 06:05:00,53.9,0,0,1.5,228,0,0,0.03,0.61,6.18,30.26,95,0,0,29.6
2024-03-13T06:00:00-07:00,2024-03-13 06:00:00,53.9,0,0,1.5,228,0,0,0.03,0.61,6.18,30.26,96,0,0,29.6
2024-03-13T05:55:00-07:00,2024-03-13 05:55:00,53.9,0,0,1.5,228,0,0,0.03,0.61,6.18,30.26,96,0,0,29.6
2024-03-13T05:50:00-07:00,2024-03-13 05:50:00,53.9,0,0,1.5,228,0,0,0.03,0.61,6.18,30.26,96,0,0,29.6
2024-03-13T05:45:00-07:00,2024-03-13 05:45:00,53.9,0,0,1.5,228,0,0,0.03,0.61,6.18,30.25,96,0,0,29.6
2024-03-13T05:40:00-07:00,2024-03-13 05:40:00,53.9,0,0,1.5,228,0,0,0.03,0.61,6.18,30.26,95,0,0,29.6
2024-03-13T05:35:00-07:00,2024-03-13 05:35:00,53.9,0,0,1.5,228,0,0,0.03,0.61,6.18,30.26,95,0,0,29.6
2024-03-13T05:30:00-07:00,2024-03-13 05:30:00,53.9,0,0,1.5,228,0,0,0.03,0.61,6.18,30.26,95,0,0,29.6
2024-03-13T05:25:00-07:00,2024-03-13 05:25:00,53.9,0,0,1.5,228,0,0,0.03,0.61,6.18,30.26,95,0,0,29.6
2024-03-13T05:20:00-07:00,2024-03-13 05:20:00,53.9,0,0,1.5,228,0,0,0.03,0.61,6.18,30.26,95,0,0,29.6
2024-03-13T05:15:00-07:00,2024-03-13 05:15:00,53.9,0,0,1.5,228,0,0,0.03,0.61,6.18,30.25,95,0,0,29.6
2024-03-13T05:10:00-07:00,2024-03-13 05:10:00,53.9,0,0,1.5,228,0,0,0.03,0.61,6.18,30.25,95,0,0,29.59
2024-03-13T05:05:00-07:00,2024-03-13 05:05:00,53.9,0,0,1.5,228,0,0,0.03,0.61,6.18,30.25,95,0,0,29.59
2024-03-13T05:00:00-07:00,2024-03-13 05:00:00,53.9,0,0,1.5,228,0,0,0.03,0.61,6.18,30.26,95,0,0,29.6
2024-03-13T04:55:00-07:00,2024-03-13 04:55:00,53.9,0,0,1.5,228,0,0,0.03,0.61,6.18,30.25,95,0,0,29.59
2024-03-13T04:50:00-07:00,2024-03-13 04:50:00,53.9,0,0,1.5,228,0,0,0.03,0.61,6.18,30.25,95,0,0,29.59
2024-03-13T04:45:00-07:00,2024-03-13 04:45:00,53.9,0,0,1.5,228,0,0,0.03,0.61,6.18,30.25,95,0,0,29.59
2024-03-13T04:40:00-07:00,2024-03-13 04:40:00,53.7,0,0,1.5,228,0,0,0.03,0.61,6.18,30.25,95,0,0,29.59
2024-03-13T04:35:00-07:00,2024-03-13 04:35:00,53.7,0,0,1.5,228,0,0,0.03,0.61,6.18,30.25,95,0,0,29.6
2024-03-13T04:30:00-07:00,2024-03-13 04:30:00,53.7,0,0,1.5,228,0,0,0.03,0.61,6.18,30.25,95,0,0,29.59
2024-03-13T04:25:00-07:00,2024-03-13 04:25:00,53.7,0,0,1.5,228,0,0,0.03,0.61,6.18,30.25,95,0,0,29.59
2024-03-13T04:20:00-07:00,2024-03-13 04:20:00,53.7,0,0,1.5,228,0,0,0.03,0.61,6.18,30.25,95,0,0,29.59
2024-03-13T04:15:00-07:00,2024-03-13 04:15:00,53.6,0,0,1.5,228,0,0,0.03,0.61,6.18,30.25,95,0,0,29.6
2024-03-13T04:10:00-07:00,2024-03-13 04:10:00,53.6,0,0,1.5,228,0,0,0.03,0.61,6.18,30.25,96,0,0,29.6
2024-03-13T04:05:00-07:00,2024-03-13 04:05:00,53.6,0,0,1.5,228,0,0,0.03,0.61,6.18,30.26,96,0,0,29.6
2024-03-13T04:00:00-07:00,2024-03-13 04:00:00,53.6,0,0,1.5,228,0,0,0.03,0.61,6.18,30.25,96,0,0,29.59
2024-03-13T03:55:00-07:00,2024-03-13 03:55:00,53.6,0,0,1.5,228,0,0,0.03,0.61,6.18,30.26,95,0,0,29.6
2024-03-13T03:50:00-07:00,2024-03-13 03:50:00,53.6,0,0,1.5,228,0,0,0.03,0.61,6.18,30.26,95,0,0,29.6
2024-03-13T03:45:00-07:00,2024-03-13 03:45:00,53.6,0,0,1.5,228,0,0,0.03,0.61,6.18,30.26,95,0,0,29.6
2024-03-13T03:40:00-07:00,2024-03-13 03:40:00,53.4,0,0,1.5,228,0,0,0.03,0.61,6.18,30.26,96,0,0,29.6
2024-03-13T03:35:00-07:00,2024-03-13 03:35:00,53.4,0,0,1.5,228,0,0,0.03,0.61,6.18,30.27,96,0,0,29.61
2024-03-13T03:30:00-07:00,2024-03-13 03:30:00,53.4,0,0,1.5,228,0,0,0.03,0.61,6.18,30.27,96,0,0,29.61
2024-03-13T03:25:00-07:00,2024-03-13 03:25:00,53.2,0,0,1.5,228,0,0,0.03,0.61,6.18,30.27,96,0,0,29.61
2024-03-13T03:20:00-07:00,2024-03-13 03:20:00,53.2,0,0,1.5,228,0,0,0.03,0.61,6.18,30.27,96,0,0,29.61
2024-03-13T03:15:00-07:00,2024-03-13 03:15:00,53.2,0,0,1.5,228,0,0,0.03,0.61,6.18,30.27,96,0,0,29.61
2024-03-13T03:10:00-07:00,2024-03-13 03:10:00,53.4,0,0,1.5,228,0,0,0.03,0.61,6.18,30.27,95,0,0,29.61
2024-03-13T03:05:00-07:00,2024-03-13 03:05:00,53.9,0,0,1.3,228,0,0,0.03,0.61,6.18,30.28,95,0,0,29.62
2024-03-13T03:00:00-07:00,2024-03-13 03:00:00,53.9,0,0,1.3,228,0,0,0.03,0.61,6.18,30.28,95,0,0,29.62
2024-03-13T02:55:00-07:00,2024-03-13 02:55:00,53.9,0,0,1.3,228,0,0,0.03,0.61,6.18,30.28,95,0,0,29.62
2024-03-13T02:50:00-07:00,2024-03-13 02:50:00,53.9,0,0,1.3,228,0,0,0.03,0.61,6.18,30.28,94,0,0,29.62
2024-03-13T02:45:00-07:00,2024-03-13 02:45:00,53.7,0,0,1.3,228,0,0,0.03,0.61,6.18,30.29,95,0,0,29.63
2024-03-13T02:40:00-07:00,2024-03-13 02:40:00,53.7,0,0,1.3,228,0,0,0.03,0.61,6.18,30.29,95,0,0,29.63
2024-03-13T02:35:00-07:00,2024-03-13 02:35:00,53.9,0,0,1.3,228,0,0,0.03,0.61,6.18,30.29,95,0,0,29.63
2024-03-13T02:30:00-07:00,2024-03-13 02:30:00,53.7,0,0,1.3,228,0,0,0.03,0.61,6.18,30.29,95,0,0,29.63
2024-03-13T02:25:00-07:00,2024-03-13 02:25:00,53.7,0,0,1.3,228,0,0,0.03,0.61,6.18,30.3,95,0,0,29.64
2024-03-13T02:20:00-07:00,2024-03-13 02:20:00,53.7,0,0,1.3,228,0,0,0.03,0.61,6.18,30.3,95,0,0,29.64
2024-03-13T02:15:00-07:00,2024-03-13 02:15:00,53.6,0,0,1.3,228,0,0,0.03,0.61,6.18,30.3,95,0,0,29.64
2024-03-13T02:10:00-07:00,2024-03-13 02:10:00,53.6,0,0,1.3,228,0,0,0.03,0.61,6.18,30.3,95,0,0,29.64
2024-03-13T02:05:00-07:00,2024-03-13 02:05:00,53.6,0,0,1.3,228,0,0,0.03,0.61,6.18,30.31,95,0,0,29.65
2024-03-13T02:00:00-07:00,2024-03-13 02:00:00,53.4,0,0,1.3,228,0,0,0.03,0.61,6.18,30.31,95,0,0,29.65
2024-03-13T01:55:00-07:00,2024-03-13 01:55:00,53.4,0,0,1.3,228,0,0,0.03,0.61,6.18,30.31,95,0,0,29.65
2024-03-13T01:50:00-07:00,2024-03-13 01:50:00,53.4,0,0,1.3,228,0,0,0.03,0.61,6.18,30.31,95,0,0,29.65
2024-03-13T01:45:00-07:00,2024-03-13 01:45:00,53.6,0,0,1.3,228,0,0,0.03,0.61,6.18,30.31,95,0,0,29.65
2024-03-13T01:40:00-07:00,2024-03-13 01:40:00,53.6,0,0,1.3,228,0,0,0.03,0.61,6.18,30.31,95,0,0,29.65
2024-03-13T01:35:00-07:00,2024-03-13 01:35:00,53.6,0,0,1.3,228,0,0,0.03,0.61,6.18,30.32,95,0,0,29.66
2024-03-13T01:30:00-07:00,2024-03-13 01:30:00,53.7,0,0,1.3,228,0,0,0.03,0.61,6.18,30.31,94,0,0,29.65
2024-03-13T01:25:00-07:00,2024-03-13 01:25:00,53.7,0,0,1.3,228,0,0,0.03,0.61,6.18,30.32,94,0,0,29.66
2024-03-13T01:20:00-07:00,2024-03-13 01:20:00,53.7,0,0,1.3,228,0,0,0.03,0.61,6.18,30.31,94,0,0,29.65
2024-03-13T01:15:00-07:00,2024-03-13 01:15:00,53.6,0,0,1.3,228,0,0,0.03,0.61,6.18,30.33,94,0,0,29.67
2024-03-13T01:10:00-07:00,2024-03-13 01:10:00,53.4,0,0,1.3,228,0,0,0.03,0.61,6.18,30.33,95,0,0,29.67
2024-03-13T01:05:00-07:00,2024-03-13 01:05:00,53.2,0,0,1.3,228,0,0,0.03,0.61,6.18,30.32,95,0,0,29.66
2024-03-13T01:00:00-07:00,2024-03-13 01:00:00,53.2,0,0,1.3,228,0,0,0.03,0.61,6.18,30.33,95,0,0,29.67
2024-03-13T00:55:00-07:00,2024-03-13 00:55:00,53.2,0,0,1.3,228,0,0,0.03,0.61,6.18,30.32,94,0,0,29.66
2024-03-13T00:50:00-07:00,2024-03-13 00:50:00,53.2,0,0,1.3,228,0,0,0.03,0.61,6.18,30.31,94,0,0,29.65
2024-03-13T00:45:00-07:00,2024-03-13 00:45:00,53.2,0,0,1.3,228,0,0,0.03,0.61,6.18,30.3,94,0,0,29.65
2024-03-13T00:40:00-07:00,2024-03-13 00:40:00,53.7,0,0,0,228,0,0,0.03,0.61,6.18,30.31,94,0,0,29.65
2024-03-13T00:35:00-07:00,2024-03-13 00:35:00,53.9,0,0,0,228,0,0,0.03,0.61,6.18,30.31,93,0,0,29.65
2024-03-13T00:30:00-07:00,2024-03-13 00:30:00,53.9,0,0,0,228,0,0,0.03,0.61,6.18,30.31,93,0,0,29.65
2024-03-13T00:25:00-07:00,2024-03-13 00:25:00,53.9,0,0,0,228,0,0,0.03,0.61,6.18,30.32,93,0,0,29.66
2024-03-13T00:20:00-07:00,2024-03-13 00:20:00,53.9,0,0,0,228,0,0,0.03,0.61,6.18,30.32,93,0,0,29.66
2024-03-13T00:15:00-07:00,2024-03-13 00:15:00,53.9,0,0,0,228,0,0,0.03,0.61,6.18,30.32,93,0,0,29.66
2024-03-13T00:10:00-07:00,2024-03-13 00:10:00,53.9,0,0,0,228,0,0,0.03,0.61,6.18,30.32,93,0,0,29.66
2024-03-13T00:05:00-07:00,2024-03-13 00:05:00,54.1,0,0,0,228,0,0,0.03,0.61,6.18,30.32,92,0,0,29.66
2024-03-13T00:00:00-07:00,2024-03-13 00:00:00,54.5,0,0,0,228,0,0,0.03,0.61,6.18,30.32,92,0,0,29.66
2024-03-12T23:55:00-07:00,2024-03-12 23:55:00,54.5,0,0,6,228,0,0.03,0.03,0.61,6.18,30.32,92,0,0,29.66
2024-03-12T23:50:00-07:00,2024-03-12 23:50:00,54.6,0,0,6,228,0,0.03,0.03,0.61,6.18,30.32,92,0,0,29.66
2024-03-12T23:45:00-07:00,2024-03-12 23:45:00,54.5,0,0,6,228,0,0.03,0.03,0.61,6.18,30.33,92,0,0,29.67
2024-03-12T23:40:00-07:00,2024-03-12 23:40:00,54.5,0,0,6,228,0,0.03,0.03,0.61,6.18,30.32,92,0,0,29.66
2024-03-12T23:35:00-07:00,2024-03-12 23:35:00,54.6,0,0,6,228,0,0.03,0.03,0.61,6.18,30.33,92,0,0,29.67
2024-03-12T23:30:00-07:00,2024-03-12 23:30:00,54.6,0,0,6,228,0,0.03,0.03,0.61,6.18,30.32,92,0,0,29.66
2024-03-12T23:25:00-07:00,2024-03-12 23:25:00,54.8,0,0,6,228,0,0.03,0.03,0.61,6.18,30.32,92,0,0,29.66
2024-03-12T23:20:00-07:00,2024-03-12 23:20:00,54.8,0,0,6,228,0,0.03,0.03,0.61,6.18,30.32,92,0,0,29.66
2024-03-12T23:15:00-07:00,2024-03-12 23:15:00,55.2,0,0,6,228,0,0.03,0.03,0.61,6.18,30.32,91,0,0,29.66
2024-03-12T23:10:00-07:00,2024-03-12 23:10:00,55.7,0,0,6,228,0,0.03,0.03,0.61,6.18,30.32,90,0,0,29.66
2024-03-12T23:05:00-07:00,2024-03-12 23:05:00,55.9,0,0,6,228,0,0.03,0.03,0.61,6.18,30.33,89,0,0,29.67
2024-03-12T23:00:00-07:00,2024-03-12 23:00:00,56.1,0,0,6,228,0,0.03,0.03,0.61,6.18,30.33,89,0,0,29.67
2024-03-12T22:55:00-07:00,2024-03-12 22:55:00,56.3,0,0,6,228,0,0.03,0.03,0.61,6.18,30.33,89,0,0,29.67
2024-03-12T22:50:00-07:00,2024-03-12 22:50:00,56.3,0,0,6,228,0,0.03,0.03,0.61,6.18,30.33,89,0,0,29.67
2024-03-12T22:45:00-07:00,2024-03-12 22:45:00,56.3,0,0,6,228,0,0.03,0.03,0.61,6.18,30.33,89,0,0,29.67
2024-03-12T22:40:00-07:00,2024-03-12 22:40:00,56.3,0,0,6,228,0,0.03,0.03,0.61,6.18,30.33,89,0,0,29.67
2024-03-12T22:35:00-07:00,2024-03-12 22:35:00,56.3,0,0,6,228,0,0.03,0.03,0.61,6.18,30.33,89,0,0,29.67
2024-03-12T22:30:00-07:00,2024-03-12 22:30:00,56.3,0,0,6,228,0,0.03,0.03,0.61,6.18,30.33,89,0,0,29.67
2024-03-12T22:25:00-07:00,2024-03-12 22:25:00,56.3,0,0,6,228,0,0.03,0.03,0.61,6.18,30.33,89,0,0,29.67
2024-03-12T22:20:00-07:00,2024-03-12 22:20:00,56.3,0,0,6,228,0,0.03,0.03,0.61,6.18,30.34,89,0,0,29.68
2024-03-12T22:15:00-07:00,2024-03-12 22:15:00,56.3,0,0,6,228,0,0.03,0.03,0.61,6.18,30.34,89,0,0,29.68
2024-03-12T22:10:00-07:00,2024-03-12 22:10:00,56.3,0,0,6,228,0,0.03,0.03,0.61,6.18,30.34,89,0,0,29.68
2024-03-12T22:05:00-07:00,2024-03-12 22:05:00,56.3,0,0,6,228,0,0.03,0.03,0.61,6.18,30.34,88,0,0,29.68
2024-03-12T22:00:00-07:00,2024-03-12 22:00:00,56.3,0,0,6,228,0,0.03,0.03,0.61,6.18,30.34,89,0,0,29.68
2024-03-12T21:55:00-07:00,2024-03-12 21:55:00,56.1,0,0,6,228,0,0.03,0.03,0.61,6.18,30.34,89,0,0,29.68
2024-03-12T21:50:00-07:00,2024-03-12 21:50:00,55.9,0,0,6,228,0,0.03,0.03,0.61,6.18,30.34,88,0,0,29.68
2024-03-12T21:45:00-07:00,2024-03-12 21:45:00,55.9,0,0,6,228,0,0.03,0.03,0.61,6.18,30.34,88,0,0,29.68
2024-03-12T21:40:00-07:00,2024-03-12 21:40:00,55.9,0,0,6,228,0,0.03,0.03,0.61,6.18,30.33,88,0,0,29.68
2024-03-12T21:35:00-07:00,2024-03-12 21:35:00,56.1,0,0,6,228,0,0.03,0.03,0.61,6.18,30.33,88,0,0,29.68
2024-03-12T21:30:00-07:00,2024-03-12 21:30:00,56.1,0,0,6,228,0,0.03,0.03,0.61,6.18,30.33,87,0,0,29.68
2024-03-12T21:25:00-07:00,2024-03-12 21:25:00,56.3,0,0,6,228,0,0.03,0.03,0.61,6.18,30.33,87,0,0,29.67
2024-03-12T21:20:00-07:00,2024-03-12 21:20:00,56.3,0,0,6,228,0,0.03,0.03,0.61,6.18,30.33,87,0,0,29.67
2024-03-12T21:15:00-07:00,2024-03-12 21:15:00,56.3,0,0,6,228,0,0.03,0.03,0.61,6.18,30.33,87,0,0,29.67
2024-03-12T21:10:00-07:00,2024-03-12 21:10:00,56.3,0,0,6,228,0,0.03,0.03,0.61,6.18,30.32,87,0,0,29.66
2024-03-12T21:05:00-07:00,2024-03-12 21:05:00,56.3,0,0,6,228,0,0.03,0.03,0.61,6.18,30.33,88,0,0,29.67
2024-03-12T21:00:00-07:00,2024-03-12 21:00:00,56.4,0,0,6,228,0,0.03,0.03,0.61,6.18,30.33,88,0,0,29.67
2024-03-12T20:55:00-07:00,2024-03-12 20:55:00,56.6,0,0,6,228,0,0.03,0.03,0.61,6.18,30.33,87,0,0,29.67
2024-03-12T20:50:00-07:00,2024-03-12 20:50:00,56.6,0,0,6,228,0,0.03,0.03,0.61,6.18,30.32,86,0,0,29.66
2024-03-12T20:45:00-07:00,2024-03-12 20:45:00,56.8,0,0,6,228,0,0.03,0.03,0.61,6.18,30.33,86,0,0,29.67
2024-03-12T20:40:00-07:00,2024-03-12 20:40:00,56.8,0,0,6,228,0,0.03,0.03,0.61,6.18,30.33,85,0,0,29.67
2024-03-12T20:35:00-07:00,2024-03-12 20:35:00,56.8,0,0,6,228,0,0.03,0.03,0.61,6.18,30.33,85,0,0,29.67
2024-03-12T20:30:00-07:00,2024-03-12 20:30:00,56.8,0,0,6,228,0,0.03,0.03,0.61,6.18,30.33,85,0,0,29.67
2024-03-12T20:25:00-07:00,2024-03-12 20:25:00,56.8,0,0,6,228,0,0.03,0.03,0.61,6.18,30.33,85,0,0,29.67
2024-03-12T20:20:00-07:00,2024-03-12 20:20:00,56.8,1.3,1.3,6,228,0,0.03,0.03,0.61,6.18,30.32,85,0,0,29.66
2024-03-12T20:15:00-07:00,2024-03-12 20:15:00,56.8,1.7,1.7,6,234,0,0.03,0.03,0.61,6.18,30.33,84,0,0,29.67
2024-03-12T20:10:00-07:00,2024-03-12 20:10:00,56.8,1.5,1.5,6,234,0,0.03,0.03,0.61,6.18,30.33,84,0,0,29.67
2024-03-12T20:05:00-07:00,2024-03-12 20:05:00,56.8,1.3,1.3,6,234,0,0.03,0.03,0.61,6.18,30.33,84,0,0,29.67
2024-03-12T20:00:00-07:00,2024-03-12 20:00:00,56.8,0,0,6,234,0,0.03,0.03,0.61,6.18,30.33,85,0,0,29.67
2024-03-12T19:55:00-07:00,2024-03-12 19:55:00,56.8,0,0,6,234,0,0.03,0.03,0.61,6.18,30.33,84,0,0,29.67
2024-03-12T19:50:00-07:00,2024-03-12 19:50:00,56.8,1.7,1.7,6,192,0,0.03,0.03,0.61,6.18,30.33,84,0,0,29.67
2024-03-12T19:45:00-07:00,2024-03-12 19:45:00,56.8,0,0,6,260,0,0.03,0.03,0.61,6.18,30.33,84,0,0,29.67
2024-03-12T19:40:00-07:00,2024-03-12 19:40:00,57,2.6,2.6,6,246,0,0.03,0.03,0.61,6.18,30.33,83,0,0,29.67
2024-03-12T19:35:00-07:00,2024-03-12 19:35:00,57.2,1.5,1.5,6,288,0,0.03,0.03,0.61,6.18,30.33,83,0,0,29.67
2024-03-12T19:30:00-07:00,2024-03-12 19:30:00,57.2,1.7,1.7,6,264,0,0.03,0.03,0.61,6.18,30.32,83,0,0,29.66
2024-03-12T19:25:00-07:00,2024-03-12 19:25:00,57.5,1.3,1.3,6,258,0,0.03,0.03,0.61,6.18,30.32,82,0,0,29.66
2024-03-12T19:20:00-07:00,2024-03-12 19:20:00,57.7,0,0,6,258,0,0.03,0.03,0.61,6.18,30.32,81,0,0,29.66
2024-03-12T19:15:00-07:00,2024-03-12 19:15:00,58.1,0,0,6,258,0,0.03,0.03,0.61,6.18,30.32,80,0,0,29.66
2024-03-12T19:10:00-07:00,2024-03-12 19:10:00,58.1,0,0,6,258,0,0.03,0.03,0.61,6.18,30.32,80,0,0,29.66
2024-03-12T19:05:00-07:00,2024-03-12 19:05:00,58.2,1.7,1.7,6,258,0,0.03,0.03,0.61,6.18,30.32,80,0,0,29.66
2024-03-12T19:00:00-07:00,2024-03-12 19:00:00,58.4,2,2,6,228,0,0.03,0.03,0.61,6.18,30.33,79,0,0.3,29.67
2024-03-12T18:55:00-07:00,2024-03-12 18:55:00,58.4,2,2,6,228,0,0.03,0.03,0.61,6.18,30.32,79,0,0.6,29.66
2024-03-12T18:50:00-07:00,2024-03-12 18:50:00,58.4,2,2,6,258,0,0.03,0.03,0.61,6.18,30.32,79,0,1.3,29.66
2024-03-12T18:45:00-07:00,2024-03-12 18:45:00,58.6,0,0,6,258,0,0.03,0.03,0.61,6.18,30.32,79,0,1.9,29.66
2024-03-12T18:40:00-07:00,2024-03-12 18:40:00,58.8,0,0,6,252,0,0.03,0.03,0.61,6.18,30.33,79,0,3.1,29.67
2024-03-12T18:35:00-07:00,2024-03-12 18:35:00,59,2.2,2.2,6,234,0,0.03,0.03,0.61,6.18,30.32,78,0,3.7,29.66
2024-03-12T18:30:00-07:00,2024-03-12 18:30:00,59.1,2.6,2.6,6,266,0,0.03,0.03,0.61,6.18,30.32,78,0,5.2,29.66
2024-03-12T18:25:00-07:00,2024-03-12 18:25:00,59.1,1.7,1.7,6,258,0,0.03,0.03,0.61,6.18,30.31,78,0,7.7,29.65
2024-03-12T18:20:00-07:00,2024-03-12 18:20:00,59.3,2.4,2.4,6,252,0,0.03,0.03,0.61,6.18,30.32,78,0,7.4,29.66
2024-03-12T18:15:00-07:00,2024-03-12 18:15:00,59.5,2,2,6,271,0,0.03,0.03,0.61,6.18,30.31,77,0,5.8,29.65
2024-03-12T18:10:00-07:00,2024-03-12 18:10:00,59.5,0,0,6,261,0,0.03,0.03,0.61,6.18,30.32,77,0,5.2,29.66
2024-03-12T18:05:00-07:00,2024-03-12 18:05:00,59.7,2.2,2.2,6,252,0,0.03,0.03,0.61,6.18,30.31,77,0,5.5,29.65
2024-03-12T18:00:00-07:00,2024-03-12 18:00:00,60,1.7,1.7,2.9,264,0,0.03,0.03,0.61,6.18,30.31,77,0,8.5,29.65
2024-03-12T17:55:00-07:00,2024-03-12 17:55:00,60.4,0,0,2.9,246,0,0.03,0.03,0.61,6.18,30.31,77,0,13.7,29.65
2024-03-12T17:50:00-07:00,2024-03-12 17:50:00,60.6,2.4,2.4,2.9,271,0,0.03,0.03,0.61,6.18,30.31,76,0,13.7,29.65
2024-03-12T17:45:00-07:00,2024-03-12 17:45:00,60.8,1.3,1.3,2.9,271,0,0.03,0.03,0.61,6.18,30.31,75,0,14.6,29.65
2024-03-12T17:40:00-07:00,2024-03-12 17:40:00,60.9,1.7,1.7,2.9,270,0,0.03,0.03,0.61,6.18,30.31,76,0,22.8,29.65
2024-03-12T17:35:00-07:00,2024-03-12 17:35:00,61.1,1.7,1.7,2.9,270,0,0.03,0.03,0.61,6.18,30.31,74,0,25.2,29.65
2024-03-12T17:30:00-07:00,2024-03-12 17:30:00,61.3,2,2,2.9,258,0,0.03,0.03,0.61,6.18,30.31,74,0,29.4,29.65
2024-03-12T17:25:00-07:00,2024-03-12 17:25:00,61.1,2.6,2.6,2.9,258,0,0.03,0.03,0.61,6.18,30.31,74,0,73.9,29.65
2024-03-12T17:20:00-07:00,2024-03-12 17:20:00,61.1,2.6,2.6,2.9,260,0,0.03,0.03,0.61,6.18,30.31,74,0,46.1,29.65
2024-03-12T17:15:00-07:00,2024-03-12 17:15:00,61.1,2,2,2.9,260,0,0.03,0.03,0.61,6.18,30.31,74,0,44.6,29.65
2024-03-12T17:10:00-07:00,2024-03-12 17:10:00,61.3,1.3,1.3,2.9,261,0,0.03,0.03,0.61,6.18,30.31,75,0,55.2,29.65
